ESTACIàN;CàDIGO;X=N;Y=E;MUNICIPIO;CUENCA;A¥O;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;SUMAMESES;PROMEDIOMESES;PROMEDIOMESESNOCERO
Am‚rica;2120215;1107160;1132748;Viot ;Lag. Tota;2012;205,3;74,8;182,7;296,2;94,9;48;56,6;68,9;23,5;387,5;147,4;107,9;1693,7;141,14;141,14
Villapinz¢n;2120043;1068230;1052450;Villapinz¢n;R. Bogot ;1963;12,5;27,5;6,3;77,5;185,6;67,6;93,2;72,8;21,6;51,2;93,8;24,6;734,2;61,18;61,18
El Puente;2401038;1084730;1045230;Guachet ;R. Lenguazaque;2010;6,1;23;11,5;176,5;236;53,4;143,7;23,5;104;121,9;136,6;70,1;1106,3;92,19;92,19
Parque Sop¢;2120134;1036950;1010170;Sop¢;R. Teusac ;1981;40,1;37,7;25,1;141,6;151,1;60,1;36,5;66,6;74,7;133,3;180,4;41,1;988,3;82,36;82,36
Esclusa Merch n;2401043;1121150;1035700;Saboy ;R. Su rez;1982;80,1;121,1;67,3;223,2;174,6;52,5;35,4;4,7;97,1;194,6;54,8;69,1;1174,5;97,88;97,88
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;2008;30;39,2;50,9;38,1;103,7;83,1;61,8;76,8;80,5;67,7;183,4;57,3;872,5;72,71;72,71
Dar¡o Valencia;2120183;1000400;960600;El Colegio;R. Bogot ;2011;28;188,5;191,5;275,2;172,2;60;39,5;31,5;63,2;262,5;292;152,3;1756,4;146,37;146,37
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;2003;12;111,2;132,8;87,5;35,4;0;5;73;43,2;78,2;115,1;103;796,4;66,37;72,4
Monserrate;2401036;1088870;1030320;F£quene;Lag. F£quene;1997;59,5;8;30;137,2;55;84,5;24,5;16,5;80;102;42,5;11,5;651,2;54,27;54,27
Caldas;2401042;1106000;1023410;Caldas;R. Chiquinquir ;2009;47,9;135,7;243,2;89,1;36,1;71,3;14;33;65,4;81,3;49,1;21;887,1;73,93;73,93
Bombas Sesquil‚;2120187;1049890;1031100;Sesquil‚;Emb. Tomin‚;2008;32,7;23;32,6;49,1;95,6;83;72,6;60,3;23,4;85,9;167,8;34,1;760,1;63,34;63,34
Caldas;2401042;1106000;1023410;Caldas;R. Chiquinquir ;1977;7,3;7,6;106,6;43,5;26,1;45,1;65,6;47,4;95;136,3;138,7;10,1;729,3;60,78;60,78
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1964;3,9;20,9;35,4;121,5;77,6;105,7;78,3;50,4;37;79,9;61;43,4;715;59,58;59,58
Parque Sop¢;2120134;1036950;1010170;Sop¢;R. Teusac ;1994;59,1;41,1;83,1;83,9;101,4;41,7;51;43,4;23,9;153,4;150,9;13,2;846,1;70,51;70,51
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1959;56,7;8,7;32,4;34,8;103,7;59,1;93,5;76;52,9;123,6;64,3;35,8;741,5;61,79;61,79
Mesitas;2120646;997800;959500;El Colegio;R. Bogot ;1995;4,1;71,5;45,7;15,6;95,7;89,3;73,3;91,9;81,1;102,3;140,6;62,6;873,7;72,81;72,81
Anclaje 14;2120177;1000500;963800;El Colegio;R. Bogot ;1999;105;92,3;68,4;116,8;69,9;43,5;21,8;57,4;97,5;147,2;117,7;138,8;1076,3;89,69;89,69
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1994;24,7;38,3;67,8;68,4;167,2;89,3;95,1;73,1;108,7;189,4;45,8;15;982,8;81,9;81,9
Manjui;2120174;1022500;965100;Facatativ ;R. Bojac ;1985;46;43;175;215,5;175,5;105;89;102,5;105,5;205,5;114;63;1439,5;119,96;119,96
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;1990;23,7;53,3;36,3;112;35,3;12,9;16,1;16,1;18,1;118,5;40,7;58,5;541,5;45,13;45,13
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;1963;151;137,4;41,8;189,6;224,5;80,8;85,3;66,8;53,5;207,3;97,1;66,5;1401,6;116,8;116,8
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1987;18,1;29,7;47,6;85,3;74,9;21,1;82,1;33;57,4;163,1;88,7;32,5;733,5;61,13;61,13
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;1998;13,5;69,3;74,3;76,5;126,1;25,8;56;35;117,6;94,1;81,3;58,1;827,6;68,97;68,97
Lag del Indio;2120184;978500;959200;Viot ;R. Calandaima;2007;162;43;158,5;193,5;248,5;43,5;15,5;86,5;23,5;400;137,5;214,7;1726,7;143,89;143,89
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;2008;41,2;23,5;35,4;123,6;138;51,8;66,9;80,9;44,1;144,1;173,3;0;922,8;76,9;83,89
La Boyera;2401511;1077900;1025200;Ubat‚;R. Ubat‚;2010;1,9;25,9;16;153,5;156,8;64,4;139,1;14,5;96,3;86;148,6;85,1;988,1;82,34;82,34
Sta Sof¡a;2401046;1123500;1052520;Santa Sof¡a;R. Sutamarch n;1990;105;68;179;187;47;13;30;38;29;184;118;96;1094;91,17;91,17
Guerrero;2120214;1057250;1003780;Zipaquir ;R. Fr¡o;2000;40,4;131,2;129,1;60,8;79,6;73,6;79,5;81;145,6;127,2;143,4;23;1114,4;92,87;92,87
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1962;44,5;48,5;65;63,8;96;86,7;55,2;59,5;42;152,1;98,5;22,3;834,1;69,51;69,51
Sta In‚s;2120136;1023000;993400;Tenjo;R. Chic£;1993;13;39;61,5;136,7;137,2;36;52,6;27,5;115,6;62,1;165;52,5;898,7;74,89;74,89
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1973;25,9;1,2;25,4;60,9;40,1;81,3;30,9;86;138,2;79,3;63,7;129,1;762;63,5;63,5
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1951;16,1;68,4;109,4;95,2;111,1;37,2;73,2;64,1;25,1;85,1;83;3,5;771,4;64,28;64,28
Isla del Santuario;2401110;1096400;1038000;F£quene;Lag. F£quene;1976;38,6;73,3;146,4;78,3;83,8;34,6;0,9;42,6;58,8;243,3;134,3;74,5;1009,4;84,12;84,12
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1967;5,6;25,1;20;46,9;93,5;86,6;48,3;27,7;27,3;76,2;106,8;57,9;621,9;51,83;51,83
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;1999;173,5;420,5;345,3;221;190;247;218,6;208;171,5;159,6;51;32,7;2438,7;203,23;203,23
Col Jos‚ de Caldas;2120190;983520;949766;Viot ;R. Calandaima;1992;0;0;32,2;140,4;48,4;15,3;28,7;22;0;53,2;107,6;96;543,8;45,32;60,42
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;1962;143,2;57,8;233,2;378,5;307,3;380;108;174;162,5;402;374;47;2767,5;230,63;230,63
Tabio;2120565;1035180;998070;Tabio;R. Chic£;1991;10,2;19,5;135,4;46,9;69,1;52;36,7;65,5;38,8;17,6;146,6;40,4;678,7;56,56;56,56
Esclusa Merch n;2401043;1121150;1035700;Saboy ;R. Su rez;1996;29,1;131,9;104,3;80,6;138,9;148,6;96,4;63;31,2;181;73,8;19,3;1098,1;91,51;91,51
Monserrate;2401036;1088870;1030320;F£quene;Lag. F£quene;1986;14;79;15,5;104,5;59,5;124;36,5;28;85;243,5;123,5;12;925;77,08;77,08
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;2001;15,5;55,5;7;89;89;34,5;11;14,5;46,5;108;31;52;553,5;46,13;46,13
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;2008;0;0;0;0;0;0;0;0;3,5;33,6;49,7;58,4;145,2;12,1;36,3
Apost¢lica;2120051;989870;971174;Sibat‚;Emb. Mu¤a;2005;14,8;45,3;30,7;78,6;94,6;61,9;20,7;33,3;24,5;80,4;52,4;36,5;573,7;47,81;47,81
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;1980;20;40,5;18;48,5;41,5;94,5;12,5;19,5;42,5;57,5;35,5;24,5;455;37,92;37,92
Univ. Fusagasug ;2119514;967023;982265;Fusagasug ;R. Subia;2006;34,8;90,9;69,4;0;17,4;54,6;31,4;0;0;0;0;0;298,5;24,88;49,75
Apost¢lica;2120051;989870;971174;Sibat‚;Emb. Mu¤a;1978;2,1;24,1;65,1;228,4;73,5;57,8;25,7;16,6;20,5;45,7;88,9;30,9;679,3;56,61;56,61
Manjui;2120174;1022500;965100;Facatativ ;R. Bojac ;2007;13,6;2,3;128,8;155;104;46;31;105;38,8;215;106,9;164,1;1110,5;92,54;92,54
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1975;1,1;36,4;130,2;40,9;118,2;66,5;45,6;61,8;79,3;137,1;59,8;71,6;848,5;70,71;70,71
La Mar¡a;2120186;1033300;1031172;Guasca;R. Aves;2006;0;13,1;51,9;131,2;29,7;91,5;0;75;40;7,4;0;39,3;479,1;39,93;53,23
Pedro Palo;2120178;1009920;965470;Tena;R. Bogot ;1991;0;13,2;0;55,9;28,6;40,7;16,8;32,7;117,8;51,3;116,3;114,8;588,1;49,01;58,81
Apost¢lica;2120051;989870;971174;Sibat‚;Emb. Mu¤a;1962;30;4,6;76;60,4;92;76,5;20,8;57,2;23,3;59,4;161,4;9,4;671;55,92;55,92
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;1989;13,6;29,5;107,1;21,1;88,1;37;14,7;23,8;38,3;43,6;34;26,6;477,4;39,78;39,78
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;1981;19,3;20,3;62,5;3,7;97,1;100,2;34,8;73,7;46,9;110,5;156,7;23,5;749,2;62,43;62,43
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;1969;72;7;19,9;77;88;18,4;16;28;107,5;180;67,5;20,5;701,8;58,48;58,48
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;1979;18;4;37;86;89,5;72,8;41;57,5;82;189;95,5;44;816,3;68,03;68,03
Sta Sof¡a;2401046;1123500;1052520;Santa Sof¡a;R. Sutamarch n;2002;2,5;38;182;18,6;14,6;10,5;8;8;10,4;21,8;15,2;6,3;335,9;27,99;27,99
Villapinz¢n;2120043;1068230;1052450;Villapinz¢n;R. Bogot ;1958;15,2;7,3;50,4;53,3;51,4;60;71,5;75;19;59,4;56,2;67,4;586,1;48,84;48,84
San Jos‚;2120080;1026900;1020940;Guasca;Emb. Tomin‚;1969;0;0;0;133,3;89,6;59,4;63,5;77;40,2;216,9;77,2;16,1;773,2;64,43;85,91
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;1982;15;48,5;83;108;33;43;23,5;14,5;22;64,5;90,5;20;565,5;47,13;47,13
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;1966;3;8;46;55;76;68;43;67;55;57;71;65;614;51,17;51,17
Am‚rica;2120215;1107160;1132748;Viot ;Lag. Tota;2011;56,8;242,4;283,1;622,8;296,1;103,1;87,7;95,4;59,5;376;345,3;398,1;2966,3;247,19;247,19
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;1995;60,7;39;238,7;268,5;229,7;314,9;276,1;296,4;164,3;305,8;349,6;311,1;2854,8;237,9;237,9
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1965;12;11,5;11,5;195;145;34;93;10;30;134;98;17;791;65,92;65,92
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;1996;42;35,6;0;84,6;52,9;90;57,5;19,8;6,1;152,1;64,8;58,6;664;55,33;60,36
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;1972;123,5;62,5;203,5;281;142;49,5;83,5;42;47,5;35,5;129,8;69;1269,3;105,78;105,78
Villapinz¢n;2120043;1068230;1052450;Villapinz¢n;R. Bogot ;1954;24,8;12,1;10,9;48;18,1;43,8;108,7;60,5;26,6;176,1;98,4;41,7;669,7;55,81;55,81
San Jos‚;2120080;1026900;1020940;Guasca;Emb. Tomin‚;1961;56,4;23,7;111,2;109,5;26,2;117,1;71,2;48,7;4,2;107;52,9;1,6;729,7;60,81;60,81
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;1975;42,2;179;304,2;277,7;605,8;191,4;373,5;272,6;281,7;431,7;392,9;199,5;3552,2;296,02;296,02
Socot ;2401037;1089260;1017290;Carmen de Carupa;R. Simijaca;1972;110;48;108,5;380;186,5;64,5;70,5;47;34;58;77,5;114,5;1299;108,25;108,25
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;2007;2,9;36,9;27,6;72,9;48,3;46,6;19,9;67,4;24,2;96;48,6;43;534,3;44,53;44,53
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;1973;0,8;43,4;20,2;74,3;24,1;52,8;45;48,8;132,5;95,1;119,4;78;734,4;61,2;61,2
Carupa Hospital;2401002;1083120;1019840;Carmen de Carupa;R. Ubat‚;1981;12,9;31,9;47,3;170,6;167;36,7;15,7;45,7;54,2;127,8;83,6;26,1;819,5;68,29;68,29
Monserrate;2401036;1088870;1030320;F£quene;Lag. F£quene;1970;11;65;17,5;88;98;41;60,5;36,5;91;129,5;116,5;19;773,5;64,46;64,46
Monserrate;2401036;1088870;1030320;F£quene;Lag. F£quene;1977;29;9;35;159;43,5;43,5;28,5;50;100;138;185,5;53;874;72,83;72,83
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;2006;0;0;282;209,7;173,1;73;28,5;30;55,3;169,5;92,6;52,9;1166,6;97,22;116,66
Pe¤as Blancas;2120182;995200;967200;El Colegio;R. Bogot ;2003;32,2;77,8;144,8;238,7;63,8;0;176,8;54,8;90,7;261;164,3;157,8;1462,7;121,89;132,97
La Tribuna;2120185;1028700;964200;Facatativ ;R. Bojac ;2010;10,4;47,7;36,4;130,7;110,3;41,9;134,6;37,5;64;215,4;247,5;0;1076,4;89,7;97,85
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1949;23,5;20,3;39,2;60,9;108,8;114,3;73,1;30,6;60,9;72,2;88,6;9,9;702,3;58,53;58,53
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;1975;2,5;143,3;98,4;106,8;41;36,1;42,9;64,7;59;135,1;81,8;83,4;895;74,58;74,58
La Iberia;2120548;1048900;1038800;Chocont ;Emb. Sisga;1963;5,9;32;4,2;125,6;198,6;92,2;112,9;103,5;60,4;51;110,8;12,8;909,9;75,83;75,83
Isla del Santuario;2401110;1096400;1038000;F£quene;Lag. F£quene;2001;65;39,9;161,5;22,3;60,9;22,8;29,2;11,8;91,7;106,6;123,3;159;894;74,5;74,5
Sta Sof¡a;2401046;1123500;1052520;Santa Sof¡a;R. Sutamarch n;1974;20;73;109,5;133,5;105;106,5;33;31;131;168;172;8;1090,5;90,88;90,88
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;2008;217,2;140,9;226,4;274,6;444;229,4;153,2;500,5;280,9;427,1;359,8;57,7;3311,7;275,98;275,98
Lag del Indio;2120184;978500;959200;Viot ;R. Calandaima;2013;225,7;280,8;189,1;341,9;238,2;40,3;52;51,3;55,7;98;434,3;348,6;2355,9;196,33;196,33
Pedro Palo;2120178;1009920;965470;Tena;R. Bogot ;2011;54,2;169,8;129,1;247,1;161,5;107,9;25,2;119;45,5;309,7;297,4;186,5;1852,9;154,41;154,41
Dar¡o Valencia;2120183;1000400;960600;El Colegio;R. Bogot ;1998;11;65;197,5;142;90,2;71;109;44,4;89;155,5;68;191,1;1233,7;102,81;102,81
Caldas;2401042;1106000;1023410;Caldas;R. Chiquinquir ;1994;65,4;77,1;82,1;167,4;84;66,6;29,2;20,2;98,8;161,1;158,4;32;1042,3;86,86;86,86
Isla del Santuario;2401110;1096400;1038000;F£quene;Lag. F£quene;1970;56,6;38;34,1;112,3;138,5;37,5;31,1;29,9;75;182,4;123,6;36,7;895,7;74,64;74,64
El Consuelo;2120096;1043500;1032500;Sesquile;Emb. Tomin‚;1974;36,8;22,7;106;77,1;157,3;69,1;134,8;40,8;65,7;103,4;69;1,2;883,9;73,66;73,66
Guerrero;2120214;1057250;1003780;Zipaquir ;R. Fr¡o;2001;0;0;88;1;157;155;78,4;219,4;123,5;82,2;80,3;55,2;1040;86,67;104
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;2003;12,2;24,2;72,5;112;6,2;0;0;15,3;32,4;122,7;102,9;44,6;545;45,42;54,5
La Mar¡a;2120186;1033300;1031172;Guasca;R. Aves;1996;0;56,9;142,7;75,7;119,1;68,2;164,9;84;40,9;67,6;11,5;54;885,5;73,79;80,5
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1961;29,5;11,6;90,7;102,4;34,5;70,9;50,9;27,1;20,7;126,9;122,9;43,4;731,5;60,96;60,96
Sta Teresa;2120103;1017300;1017200;La Calera;R. Teusac ;1976;30;0;60;60;120;120;30;30;60;165;45;15;735;61,25;66,82
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;2000;58,1;69,8;19,3;37,8;102,7;91,7;62,8;162,5;81,9;100,8;72,1;36;895,5;74,63;74,63
San Gregorio;2120180;1011130;955600;Cachipay;R. Cur¡;2003;15,6;77,1;117,3;113;5,5;0;8;38,5;75;151;189;57,5;847,5;70,63;77,05
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;2000;88,2;37,8;131,7;39,6;85,1;71,9;59,7;66,6;107,2;72,9;67,9;22,9;851,5;70,96;70,96
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1963;14,5;48;16;102;182,5;54,5;86,5;59;17;90,5;95;6;771,5;64,29;64,29
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;1933;20,1;1,6;47,5;94,1;97,6;97,9;25,4;103,1;63,8;168,6;254,4;106,2;1080,3;90,03;90,03
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;1971;47,5;27,7;74,1;98,8;79;35;33,6;44,5;40;46,5;60,2;28,8;615,7;51,31;51,31
Dar¡o Valencia;2120183;1000400;960600;El Colegio;R. Bogot ;2002;39,5;47,5;122,2;170,5;162,8;89,2;65,2;19;56,5;176,1;117,3;247;1312,8;109,4;109,4
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;2001;0,2;42,8;26,9;12,6;50;10,2;47,7;34,9;51,8;30,4;49;31,1;387,6;32,3;32,3
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;2003;16;0;12,3;53,9;83,8;34,1;59,4;43,8;61,7;112,4;0;122;599,4;49,95;59,94
El Consuelo;2120096;1043500;1032500;Sesquile;Emb. Tomin‚;2012;65,1;21,3;101,3;298;98,5;91,9;206,7;83,4;65,7;169,5;83,7;30,7;1315,8;109,65;109,65
Paloquemao;2120652;1018150;967050;Zipac¢n;R. Apulo;2003;30,2;120,1;110,6;202,1;0;4,6;65,6;68,7;54,4;287,2;231,6;64,8;1239,9;103,33;112,72
Parque Sop¢;2120134;1036950;1010170;Sop¢;R. Teusac ;2008;46,3;43,3;66,8;24,1;0;0;0;0;0;0;0;0;180,5;15,04;45,13
El Puente;2401038;1084730;1045230;Guachet ;R. Lenguazaque;1981;43,9;49,2;26,7;216,5;106,8;32,4;12,4;42,5;28,9;56,7;137,1;36,6;789,7;65,81;65,81
Anclaje 14;2120177;1000500;963800;El Colegio;R. Bogot ;2006;45,3;121,1;145,1;261,7;143,3;72,6;21,3;20,4;41,4;158,8;191,9;87,3;1310,2;109,18;109,18
Caldas;2401042;1106000;1023410;Caldas;R. Chiquinquir ;1991;0;4,2;153,4;139,4;156,5;58,3;34;17;105,6;66,5;81,8;33,8;850,5;70,88;77,32
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;1980;20,8;86,9;100,2;228,2;189,6;171,9;29,7;115,2;260,4;421,2;325,3;156,9;2106,3;175,53;175,53
La Boyera;2401511;1077900;1025200;Ubat‚;R. Ubat‚;1998;1,5;56,4;144,4;78,2;139;34;55;65;31;152;106,1;67,8;930,4;77,53;77,53
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1978;0,6;29,5;31,5;154;81,9;67;60,5;53,6;53,2;68;31,8;38,2;669,8;55,82;55,82
Campobello;2120173;1018200;974300;Madrid;R. Bojac ;2009;65,1;59,2;89,2;58,5;62,3;67,1;53,6;18,9;14,3;107,7;64,3;9,7;669,9;55,83;55,83
Campobello;2120173;1018200;974300;Madrid;R. Bojac ;2011;15,4;36,3;117,6;118,5;154,2;37,8;44,7;20,7;39,3;138,2;190,8;46,9;960,4;80,03;80,03
Lag del Indio;2120184;978500;959200;Viot ;R. Calandaima;2003;22,9;57;96,5;170,2;48,5;37,9;100,6;145,8;100,4;315,8;373,7;83,1;1552,4;129,37;129,37
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1997;65,4;26,8;37,2;31,9;44,8;79,5;96,9;39,8;36,6;50,8;69,7;5,2;584,6;48,72;48,72
La Iberia;2120548;1048900;1038800;Chocont ;Emb. Sisga;2002;8,7;17,3;65,7;84,5;88,9;99,4;68;140;49,3;42,6;32,3;11;707,7;58,98;58,98
La Boyera;2401511;1077900;1025200;Ubat‚;R. Ubat‚;2007;21;10,3;70,1;74,6;61;29,6;42,7;56,8;6,3;159,9;92,1;93,9;718,3;59,86;59,86
Sta Teresa;2120103;1017300;1017200;La Calera;R. Teusac ;1992;29,6;25,6;25,8;53,7;66,6;61,1;133,2;83,2;49,9;54,3;153,7;43,1;779,8;64,98;64,98
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;1977;5,6;10,1;65,7;93,5;16,7;15,7;24,5;36,2;55,6;97,9;73,6;1,4;496,5;41,38;41,38
El Puente;2401038;1084730;1045230;Guachet ;R. Lenguazaque;1984;32,7;91,8;79,5;107,5;68,5;61,6;30,6;78,2;2,3;0;109,5;16,5;678,7;56,56;61,7
La Casita;2120112;1004320;1005400;La Calera;R. Teusac ;1977;0;12;58;113;26;44;94;60;72;89;101;45;714;59,5;64,91
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1978;6,6;11,1;52,5;153;109,6;66,6;29,1;16,3;50,6;89,2;29,6;29,8;644;53,67;53,67
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;2010;0;33,8;62,9;103,6;221,9;54,8;142,3;50,3;99,5;88,7;53,6;31;942,4;78,53;85,67
Villapinz¢n;2120043;1068230;1052450;Villapinz¢n;R. Bogot ;1955;32,5;48;91,9;77,7;79,9;68,5;82,8;30,7;48,5;114,8;99,4;80,6;855,3;71,28;71,28
Apost¢lica;2120051;989870;971174;Sibat‚;Emb. Mu¤a;1973;0;5,9;38,3;31,1;57,7;42,6;19,2;69,4;134,8;68,1;94,9;127,2;689,2;57,43;62,65
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;2004;18,5;25,1;23,5;110,6;126,3;74,6;73,3;65,2;55,5;107,5;53,5;67,7;801,3;66,78;66,78
Monserrate;2401036;1088870;1030320;F£quene;Lag. F£quene;1963;21,5;74,5;106,5;88;162,5;52;41,6;29;36,5;68;145,5;6,5;832,1;69,34;69,34
Manjui;2120174;1022500;965100;Facatativ ;R. Bojac ;1994;40,8;28,6;48,6;8,6;8,4;9,2;17,4;12,3;12,2;97,3;36,5;8;327,9;27,33;27,33
Esclusa Merch n;2401043;1121150;1035700;Saboy ;R. Su rez;2011;65,5;126;190,8;323,4;165,8;64,4;64,6;89,1;101,1;221,5;250;165,6;1827,8;152,32;152,32
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1996;30,2;67,8;74,1;67,2;109;66,1;54,9;64,6;26,9;119,4;35,2;24,5;739,9;61,66;61,66
Paloquemao;2120652;1018150;967050;Zipac¢n;R. Apulo;1996;160,5;90,5;227,6;101,3;167,2;75,1;104,4;42,4;87,7;304,1;105,2;125,5;1591,5;132,63;132,63
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;1990;7,3;57,1;69,9;112,4;132,2;73,1;74,3;45;34,7;123,5;57,8;72,2;859,5;71,63;71,63
Mesitas;2120646;997800;959500;El Colegio;R. Bogot ;2009;87,7;64,5;211,7;28,7;137,1;131,8;65,6;34,5;77,1;109,1;122,3;35,9;1106;92,17;92,17
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;2008;58,8;80,3;58,5;0;56,4;37,3;57,4;87,7;68,6;103,4;157,1;69,5;835;69,58;75,91
Col Jos‚ de Caldas;2120190;983520;949766;Viot ;R. Calandaima;1998;57,2;43,3;131,9;197,8;195;28,5;43,4;88;89,2;357,9;161,1;119,1;1512,4;126,03;126,03
Isla del Santuario;2401110;1096400;1038000;F£quene;Lag. F£quene;1949;8,4;143,9;247;161,1;102;18,6;3;0;0;0;0;9;693;57,75;86,63
Guerrero;2120214;1057250;1003780;Zipaquir ;R. Fr¡o;2006;67;50,7;148,3;249,7;188;99,3;0;61;61;113,6;129,1;43,2;1210,9;100,91;110,08
Guatavita;2120562;1034500;1023500;Guatavita;Emb. Tomin‚;1947;45,2;36,8;20,7;23,7;31,4;75,3;72,8;46,1;65,6;149;29,8;3,2;599,6;49,97;49,97
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;1970;11,9;85,8;31,9;92,7;103;22,7;66,7;24,8;91,9;148,4;99,9;47,9;827,6;68,97;68,97
Bojac ;2120075;1014937;970678;Bojac ;R. Bojac ;1974;55,3;34;77,2;71,2;39,1;25;8,7;44;57,5;67,5;82,1;11,4;573;47,75;47,75
El Consuelo;2120096;1043500;1032500;Sesquile;Emb. Tomin‚;1998;5,1;25,4;43,2;36,3;300;174,8;171,7;66,7;83,6;73,5;47;51,4;1078,7;89,89;89,89
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;2001;53;35,3;83,3;30,1;88,3;72,2;37,4;31,6;86,5;73,8;104,6;76,9;773;64,42;64,42
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;1980;96;142;58;77,1;74,1;76,3;21,9;36,3;45,5;91,8;73,7;58,6;851,3;70,94;70,94
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;2009;84,4;40;94,5;54,3;57,4;20,8;23;17,9;29,5;130,1;4,6;52,6;609,1;50,76;50,76
Univ. Fusagasug ;2119514;967023;982265;Fusagasug ;R. Subia;2004;136,2;52,8;56,2;107,5;112;24,9;59,9;0;0;0;0;0;549,5;45,79;78,5
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;1991;14,9;13,8;148,1;40,7;39,1;20,2;52,7;66,6;19,7;58,5;127,1;40,5;641,9;53,49;53,49
La Iberia;2120548;1048900;1038800;Chocont ;Emb. Sisga;1980;0;0;16,4;87,1;75,8;162,3;94,4;89,8;61,2;68,4;27,1;23,6;706,1;58,84;70,61
La Casita;2120112;1004320;1005400;La Calera;R. Teusac ;2013;23,5;129,3;68;78,2;166,8;24,4;127,2;76,5;43,9;59,7;246,1;75,5;1119,1;93,26;93,26
El Consuelo;2120096;1043500;1032500;Sesquile;Emb. Tomin‚;1973;6,1;71,1;14,8;58,8;83,5;73;55,8;80,2;114,4;72,2;94,4;75,2;799,5;66,63;66,63
Villapinz¢n;2120043;1068230;1052450;Villapinz¢n;R. Bogot ;1956;39,9;56,5;92,1;25,5;56;119,6;59,6;80,4;71,1;134,9;33,2;83,9;852,7;71,06;71,06
La Ramada;2120516;1011430;989110;Funza;R. Bogot ;1962;32,2;10;73;74,3;98,4;93,6;31,1;52,8;48,5;53,1;53,3;51,9;672,2;56,02;56,02
